Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
90,Jameer Nelson,28,ORL,PG,76,76,30.5,4.9,11.0,.446,1.6,3.9,.401,3.4,7.1,.471,.517,1.7,2.1,.802,0.5,2.5,3.0,6.0,1.0,0.0,2.6,2.8,13.1,,nelsoja01
91,Marcus Thornton,23,2TM,SG,73,23,24.3,4.8,11.1,.434,1.2,3.3,.367,3.6,7.8,.462,.488,2.0,2.5,.788,0.8,2.7,3.5,1.8,0.9,0.1,1.3,1.5,12.8,,thornma01
91,Marcus Thornton,23,NOH,SG,46,0,16.2,3.0,7.3,.410,0.8,2.0,.376,2.2,5.2,.423,.463,1.1,1.4,.758,0.5,2.3,2.8,0.9,0.4,0.1,0.8,1.1,7.8,,thornma01
91,Marcus Thornton,23,SAC,SG,27,23,38.1,7.9,17.5,.450,2.0,5.4,.361,5.9,12.1,.491,.506,3.5,4.4,.805,1.3,3.4,4.7,3.4,1.7,0.2,2.1,2.2,21.3,,thornma01
92,Andrew Bogut,26,MIL,C,65,65,35.3,5.6,11.4,.495,0.0,0.1,.000,5.6,11.4,.497,.495,1.5,3.3,.442,3.1,8.0,11.1,2.0,0.7,2.6,1.9,3.3,12.8,DPOY-6,bogutan01
93,C.J. Miles,23,UTA,SF,78,19,25.2,4.7,11.5,.407,1.4,4.3,.322,3.3,7.2,.459,.468,2.0,2.5,.811,0.7,2.6,3.3,1.7,0.9,0.5,1.2,2.8,12.8,,milescj01
94,Channing Frye,27,PHO,PF,77,64,33.0,4.6,10.8,.432,2.2,5.7,.390,2.4,5.1,.479,.535,1.2,1.4,.832,0.8,5.8,6.7,1.2,0.6,1.0,0.9,3.5,12.7,,fryech01
95,Roy Hibbert,24,IND,C,81,80,27.7,5.1,11.0,.461,0.0,0.0,.000,5.1,10.9,.463,.461,2.5,3.4,.745,2.2,5.3,7.5,2.0,0.4,1.8,2.3,3.2,12.7,,hibbero01
96,Andre Miller,34,POR,PG,81,81,32.7,4.8,10.4,.460,0.0,0.5,.108,4.7,10.0,.476,.462,3.1,3.6,.853,1.2,2.5,3.7,7.0,1.4,0.1,2.4,2.1,12.7,,millean02
97,Thaddeus Young,22,PHI,PF,82,1,26.0,5.6,10.3,.541,0.1,0.3,.273,5.5,10.1,.548,.544,1.5,2.1,.707,1.9,3.4,5.3,1.0,1.1,0.3,1.2,2.1,12.7,6MOY-3,youngth01
98,Arron Afflalo,25,DEN,SG,69,69,33.7,4.5,9.1,.498,1.5,3.6,.423,3.0,5.5,.546,.581,2.0,2.4,.847,0.7,3.0,3.6,2.4,0.5,0.4,1.0,2.2,12.6,,afflaar01
99,Shawn Marion,32,DAL,SF,80,27,28.2,5.4,10.4,.520,0.1,0.4,.152,5.4,10.0,.536,.523,1.6,2.1,.768,2.1,4.8,6.9,1.4,0.9,0.6,1.6,1.8,12.5,,mariosh01
100,Nicolas Batum,22,POR,SF,80,67,31.5,4.6,10.1,.455,1.5,4.3,.345,3.1,5.8,.535,.528,1.7,2.1,.841,1.4,3.2,4.5,1.5,0.9,0.6,1.0,2.4,12.4,,batumni01
101,Chris Kaman,28,LAC,C,32,15,26.2,5.5,11.8,.471,0.0,0.0,,5.5,11.8,.471,.471,1.3,1.8,.754,1.6,5.4,7.0,1.4,0.5,1.5,1.8,2.3,12.4,,kamanch01
102,J.R. Smith,25,DEN,SF,79,6,24.9,4.3,9.9,.435,1.6,4.0,.390,2.7,5.9,.466,.514,2.1,2.8,.738,0.6,3.5,4.1,2.2,1.2,0.2,1.3,2.2,12.3,6MOY-10,smithjr01
103,James Harden,21,OKC,SG,82,5,26.7,3.6,8.3,.436,1.4,4.0,.349,2.3,4.4,.514,.518,3.5,4.2,.843,0.5,2.6,3.1,2.1,1.1,0.3,1.3,2.5,12.2,6MOY-7,hardeja01
104,Brandon Roy,26,POR,SG,47,23,27.9,4.4,11.1,.400,0.8,2.4,.333,3.6,8.7,.418,.436,2.5,2.9,.848,0.6,2.0,2.6,2.7,0.8,0.3,1.2,1.6,12.2,,roybr01
105,Corey Maggette,31,MIL,SF,67,18,20.9,3.8,8.3,.453,0.4,1.2,.359,3.4,7.2,.468,.478,4.0,4.9,.834,0.7,2.9,3.6,1.3,0.3,0.1,1.9,2.6,12.0,,maggeco01
106,Carl Landry,27,2TM,PF,76,26,26.4,4.5,9.0,.502,0.0,0.1,.000,4.5,9.0,.505,.502,2.8,3.8,.740,2.2,2.4,4.6,0.8,0.5,0.4,1.4,2.6,11.9,,landrca01
106,Carl Landry,27,SAC,PF,53,16,26.5,4.5,9.1,.492,0.0,0.1,.000,4.5,9.1,.495,.492,2.9,4.1,.721,2.4,2.4,4.8,0.9,0.6,0.4,1.5,2.4,11.9,,landrca01
106,Carl Landry,27,NOH,PF,23,10,26.2,4.7,8.8,.527,0.0,0.0,.000,4.7,8.8,.530,.527,2.5,3.2,.795,1.7,2.4,4.1,0.6,0.4,0.5,1.2,3.1,11.8,,landrca01
107,Luke Ridnour,29,MIN,PG,71,66,30.4,4.5,9.6,.468,1.1,2.6,.440,3.4,7.0,.479,.528,1.7,1.9,.883,0.5,2.3,2.8,5.4,1.3,0.1,2.2,2.1,11.8,,ridnolu01
108,Jordan Crawford,22,2TM,SG,42,18,24.5,4.6,11.9,.384,0.8,3.0,.258,3.8,8.9,.427,.417,1.7,2.0,.869,0.7,1.8,2.5,2.8,0.9,0.1,2.0,1.5,11.7,,crawfjo02
108,Jordan Crawford,22,ATL,SG,16,0,10.0,1.7,4.8,.351,0.6,1.7,.333,1.1,3.1,.360,.409,0.3,0.4,.667,0.6,1.2,1.8,0.9,0.2,0.0,0.9,0.8,4.2,,crawfjo02
108,Jordan Crawford,22,WAS,SG,26,18,33.3,6.3,16.3,.390,0.9,3.9,.238,5.4,12.4,.438,.418,2.7,3.0,.885,0.8,2.1,3.0,3.9,1.4,0.1,2.6,1.9,16.3,,crawfjo02
109,Rashard Lewis,31,2TM,PF,57,52,32.0,4.4,10.2,.433,1.5,4.3,.357,2.9,5.9,.488,.508,1.4,1.7,.802,1.2,3.8,5.1,1.6,0.9,0.5,1.5,2.8,11.7,,lewisra02
109,Rashard Lewis,31,ORL,PF,25,25,32.4,4.5,10.8,.419,1.8,4.8,.367,2.8,6.0,.460,.500,1.4,1.8,.756,0.9,3.3,4.2,1.2,0.9,0.4,1.4,2.5,12.2,,lewisra02
109,Rashard Lewis,31,WAS,SF,32,27,31.7,4.3,9.8,.446,1.3,3.9,.347,3.0,5.9,.511,.514,1.3,1.6,.843,1.5,4.3,5.8,2.0,0.9,0.6,1.6,3.0,11.4,,lewisra02
110,Glen Davis,25,BOS,C,78,13,29.5,4.6,10.3,.448,0.0,0.2,.133,4.6,10.1,.454,.449,2.5,3.4,.736,1.3,4.2,5.4,1.2,1.0,0.4,1.1,3.0,11.7,6MOY-4,davisgl01
111,Marc Gasol,26,MEM,C,81,81,31.9,4.5,8.5,.527,0.0,0.1,.429,4.5,8.4,.528,.529,2.7,3.6,.748,1.9,5.1,7.0,2.5,0.9,1.7,1.8,3.3,11.7,,gasolma01
112,Andrei Kirilenko,29,UTA,SF,64,62,31.2,4.0,8.5,.467,0.6,1.5,.367,3.4,6.9,.489,.500,3.3,4.2,.770,1.6,3.5,5.1,3.0,1.3,1.2,1.8,1.8,11.7,,kirilan01
113,Ty Lawson,23,DEN,PG,80,31,26.3,4.3,8.6,.503,0.9,2.1,.404,3.5,6.5,.536,.553,2.2,2.8,.764,0.8,1.8,2.6,4.7,1.0,0.1,1.7,1.7,11.7,6MOY-11,lawsoty01
114,Joakim Noah,25,CHI,C,48,48,32.8,4.4,8.4,.525,0.0,0.0,.000,4.4,8.4,.526,.525,2.9,3.9,.739,3.8,6.6,10.4,2.2,1.0,1.5,1.9,3.3,11.7,DPOY-15DEF2,noahjo01
115,Daniel Gibson,24,CLE,SG,67,15,27.8,3.9,9.9,.400,1.8,4.4,.403,2.2,5.5,.398,.489,2.0,2.4,.822,0.4,2.3,2.6,3.0,0.7,0.3,1.2,2.3,11.6,,gibsoda01
116,George Hill,24,SAS,PG,76,5,28.3,3.8,8.3,.453,1.0,2.7,.377,2.8,5.6,.490,.514,3.1,3.6,.863,0.3,2.3,2.6,2.5,0.9,0.3,1.3,2.0,11.6,6MOY-8,hillge01
117,Carlos Delfino,28,MIL,SF,49,40,32.4,4.1,10.5,.390,2.1,5.8,.370,1.9,4.7,.415,.492,1.2,1.5,.800,0.5,3.6,4.1,2.3,1.6,0.2,1.2,1.5,11.5,,delfica01
118,Andrew Bynum,23,LAL,C,54,47,27.8,4.4,7.6,.574,0.0,0.0,,4.4,7.6,.574,.574,2.6,3.9,.660,3.1,6.3,9.4,1.4,0.4,2.0,1.4,2.6,11.3,DPOY-22,bynuman01
119,Boris Diaw,28,CHA,PF,82,82,33.9,4.6,9.4,.492,1.0,2.8,.345,3.7,6.7,.553,.543,1.0,1.5,.683,1.3,3.8,5.0,4.1,0.9,0.6,2.0,2.3,11.3,,diawbo01
120,Drew Gooden,29,MIL,PF,35,18,24.6,4.5,10.3,.431,0.1,0.6,.150,4.4,9.8,.447,.435,2.3,2.9,.794,2.1,4.7,6.8,1.3,0.6,0.5,1.3,2.8,11.3,,goodedr01
121,O.J. Mayo,23,MEM,SG,71,17,26.3,4.3,10.5,.407,1.4,3.7,.364,2.9,6.8,.431,.471,1.4,1.8,.756,0.5,1.9,2.4,2.0,1.0,0.4,1.4,1.8,11.3,6MOY-11,mayooj01
122,Brandon Bass,25,ORL,PF,76,51,26.1,4.4,8.5,.515,0.0,0.0,.000,4.4,8.5,.516,.515,2.5,3.1,.815,1.8,3.8,5.6,0.8,0.4,0.7,1.3,2.1,11.2,,bassbr01
123,Mike Dunleavy,30,IND,SG,61,44,27.6,3.9,8.5,.462,1.7,4.2,.402,2.3,4.4,.519,.560,1.6,2.0,.800,0.5,4.1,4.5,1.7,0.7,0.5,1.1,1.8,11.2,,dunlemi02
124,Ben Gordon,27,DET,SG,82,27,26.0,4.1,9.4,.440,1.3,3.2,.402,2.8,6.1,.460,.510,1.7,2.0,.850,0.5,1.9,2.4,2.1,0.6,0.2,1.7,2.2,11.2,,gordobe01
125,Linas Kleiza,26,TOR,SF,39,23,26.5,4.6,10.4,.438,1.0,3.4,.298,3.6,7.1,.505,.486,1.1,1.7,.631,0.9,3.6,4.5,1.0,0.5,0.2,1.7,2.5,11.2,,kleizli01
126,Charlie Villanueva,26,DET,PF,76,11,21.9,4.1,9.3,.442,1.6,4.3,.387,2.5,5.1,.488,.530,1.2,1.5,.767,0.7,3.2,3.9,0.6,0.6,0.6,0.9,2.3,11.1,,villach01
127,Trevor Ariza,25,NOH,SF,75,75,34.7,4.0,10.2,.398,1.1,3.6,.303,2.9,6.5,.450,.451,1.8,2.6,.701,0.8,4.6,5.4,2.2,1.6,0.4,1.6,2.4,11.0,,arizatr01
128,Tyler Hansbrough,25,IND,PF,70,29,21.9,4.1,8.8,.465,0.0,0.0,.000,4.1,8.7,.466,.465,2.8,3.6,.779,2.1,3.2,5.2,0.6,0.5,0.2,1.1,2.3,11.0,,hansbty01
129,Richard Jefferson,30,SAS,SF,81,81,30.4,3.8,7.9,.474,1.7,3.8,.440,2.1,4.1,.504,.579,1.8,2.4,.759,0.7,3.2,3.8,1.3,0.5,0.4,1.1,2.0,11.0,,jefferi01
130,Gilbert Arenas,29,2TM,PG,70,16,25.7,3.8,10.5,.366,1.4,4.7,.297,2.5,5.8,.423,.433,1.7,2.2,.784,0.3,2.4,2.7,3.9,1.1,0.3,2.5,2.7,10.8,,arenagi01
130,Gilbert Arenas,29,WAS,PG,21,14,34.6,6.2,15.7,.394,2.2,6.9,.324,4.0,8.8,.449,.465,2.7,3.2,.836,0.3,3.0,3.3,5.6,1.4,0.6,3.4,3.6,17.3,,arenagi01
130,Gilbert Arenas,29,ORL,PG,49,2,21.8,2.8,8.2,.344,1.0,3.7,.275,1.8,4.5,.401,.406,1.3,1.8,.744,0.3,2.1,2.4,3.2,0.9,0.2,2.2,2.3,8.0,,arenagi01
131,Hedo Türkoğlu,31,2TM,SF,81,72,31.4,4.0,8.9,.446,1.6,3.8,.410,2.4,5.1,.473,.534,1.3,1.9,.679,0.6,3.8,4.4,4.2,0.9,0.4,1.6,3.0,10.8,,turkohe01
131,Hedo Türkoğlu,31,PHO,PF,25,16,25.2,3.4,7.7,.440,1.6,3.9,.423,1.8,3.8,.458,.547,1.0,1.4,.722,0.8,3.2,4.0,2.3,0.7,0.6,1.2,3.1,9.5,,turkohe01
131,Hedo Türkoğlu,31,ORL,SF,56,56,34.1,4.2,9.4,.448,1.5,3.8,.404,2.7,5.6,.478,.529,1.4,2.1,.667,0.4,4.1,4.6,5.1,1.0,0.4,1.8,3.0,11.4,,turkohe01
132,Aaron Brooks,26,2TM,PG,59,12,21.8,3.7,9.9,.375,1.2,4.0,.297,2.5,5.9,.427,.434,2.1,2.4,.886,0.3,1.0,1.3,3.9,0.6,0.1,1.7,1.9,10.7,,brookaa01
132,Aaron Brooks,26,HOU,PG,34,7,23.9,3.9,11.4,.346,1.4,5.0,.284,2.5,6.4,.394,.408,2.3,2.4,.940,0.3,1.2,1.5,3.8,0.6,0.1,1.6,2.0,11.6,,brookaa01
132,Aaron Brooks,26,PHO,PG,25,5,18.9,3.4,8.0,.430,0.9,2.7,.328,2.6,5.3,.481,.485,1.8,2.3,.807,0.4,0.7,1.1,4.2,0.5,0.0,1.8,1.8,9.6,,brookaa01
133,Ryan Anderson,22,ORL,PF,64,14,22.3,3.5,8.2,.430,2.1,5.3,.393,1.4,2.9,.500,.558,1.5,1.8,.812,2.0,3.5,5.5,0.8,0.5,0.6,0.8,2.1,10.6,,anderry01
134,Toney Douglas,24,NYK,SG,81,9,24.3,3.9,9.3,.416,1.8,4.7,.373,2.1,4.6,.460,.511,1.0,1.3,.794,0.8,2.2,3.0,3.0,1.1,0.0,1.1,2.2,10.6,6MOY-14,douglto01
135,Jared Dudley,25,PHO,SF,82,15,26.1,3.7,7.7,.477,1.3,3.1,.415,2.4,4.6,.519,.560,2.0,2.7,.743,1.4,2.5,3.9,1.3,1.1,0.2,0.9,1.7,10.6,,dudleja01
136,Rajon Rondo,24,BOS,PG,68,68,37.2,4.7,9.9,.475,0.1,0.6,.233,4.5,9.2,.491,.482,1.1,1.9,.568,1.3,3.1,4.4,11.2,2.3,0.2,3.4,1.8,10.6,MVP-10DPOY-5ASDEF1,rondora01
137,Marco Belinelli,24,NOH,SG,80,69,24.5,3.8,8.6,.437,1.7,4.1,.414,2.1,4.6,.458,.534,1.2,1.6,.784,0.2,1.7,1.9,1.2,0.5,0.1,1.0,1.8,10.5,,belinma01
138,Al Harrington,30,DEN,PF,73,3,22.8,3.8,9.2,.416,1.6,4.5,.357,2.2,4.8,.473,.503,1.2,1.6,.735,1.0,3.5,4.5,1.4,0.5,0.1,1.5,2.8,10.5,,harrial01
139,Jodie Meeks,23,PHI,SG,74,64,27.9,3.3,7.7,.425,1.9,4.7,.397,1.4,3.0,.468,.546,2.1,2.3,.894,0.3,2.0,2.3,1.1,0.9,0.1,0.8,1.3,10.5,,meeksjo01
140,Marvin Williams,24,ATL,SF,65,52,28.7,3.8,8.3,.458,0.6,1.7,.336,3.2,6.6,.489,.493,2.3,2.7,.845,1.0,3.8,4.8,1.4,0.5,0.4,1.0,1.6,10.4,,willima02
141,Emeka Okafor,28,NOH,C,72,72,31.8,4.2,7.3,.573,0.0,0.0,.000,4.2,7.3,.574,.573,2.0,3.6,.562,3.2,6.3,9.5,0.6,0.6,1.8,1.7,3.2,10.3,,okafoem01
142,Marcin Gortat,26,2TM,C,80,14,25.4,4.2,7.5,.561,0.0,0.1,.250,4.2,7.5,.563,.561,1.8,2.4,.725,1.9,6.0,7.9,0.9,0.5,1.1,1.0,2.4,10.2,6MOY-9,gortama01
142,Marcin Gortat,26,ORL,C,25,2,15.8,1.8,3.2,.543,0.0,0.0,,1.8,3.2,.543,.543,0.5,0.7,.667,1.5,3.2,4.7,0.7,0.3,0.8,0.7,2.1,4.0,,gortama01
142,Marcin Gortat,26,PHO,C,55,12,29.7,5.3,9.5,.563,0.0,0.1,.250,5.3,9.4,.566,.564,2.3,3.2,.731,2.0,7.3,9.3,1.0,0.5,1.3,1.2,2.5,13.0,,gortama01
143,Kirk Hinrich,30,2TM,PG,72,51,30.0,3.9,8.7,.446,1.0,2.6,.399,2.8,6.0,.467,.506,1.5,1.8,.841,0.3,2.2,2.5,4.0,1.0,0.2,1.7,2.6,10.2,,hinriki01
143,Kirk Hinrich,30,WAS,SG,48,29,30.6,4.1,9.1,.452,0.9,2.3,.384,3.2,6.8,.475,.501,1.9,2.2,.876,0.3,2.4,2.7,4.4,1.2,0.2,1.8,2.5,11.1,,hinriki01
143,Kirk Hinrich,30,ATL,PG,24,22,28.6,3.3,7.7,.432,1.3,3.2,.421,2.0,4.5,.440,.519,0.6,0.9,.667,0.3,1.9,2.2,3.3,0.8,0.3,1.5,2.8,8.6,,hinriki01
144,Yao Ming,30,HOU,C,5,5,18.2,3.6,7.4,.486,0.0,0.0,,3.6,7.4,.486,.486,3.0,3.2,.938,1.4,4.0,5.4,0.8,0.0,1.6,1.4,2.6,10.2,AS,mingya01
145,Tyrus Thomas,24,CHA,C,41,2,21.0,3.8,8.1,.471,0.0,0.1,.000,3.8,8.0,.476,.471,2.6,3.3,.787,1.6,3.9,5.5,0.7,0.7,1.6,1.6,2.8,10.2,,thomaty01
146,Tyson Chandler,28,DAL,C,74,74,27.8,3.6,5.5,.654,0.0,0.0,,3.6,5.5,.654,.654,2.9,4.0,.732,2.8,6.6,9.4,0.4,0.5,1.1,1.2,3.2,10.1,DPOY-3DEF2,chandty01
147,JaVale McGee,23,WAS,C,79,75,27.8,4.2,7.6,.550,0.0,0.0,.000,4.2,7.6,.552,.550,1.7,2.9,.583,2.8,5.2,8.0,0.5,0.5,2.4,1.3,2.9,10.1,DPOY-19,mcgeeja01
148,JJ Redick,26,ORL,SG,59,5,25.6,3.3,7.6,.441,1.5,3.7,.397,1.9,3.9,.482,.538,1.9,2.2,.875,0.1,1.8,1.9,1.7,0.5,0.1,0.9,1.4,10.1,6MOY-15,redicjj01
149,Kris Humphries,25,NJN,PF,74,44,27.9,4.1,7.9,.527,0.0,0.0,.000,4.1,7.9,.527,.527,1.7,2.6,.665,3.0,7.4,10.4,1.1,0.4,1.1,1.4,2.3,10.0,,humphkr01
150,Serge Ibaka,21,OKC,PF,82,44,27.0,4.1,7.5,.543,0.0,0.0,.000,4.1,7.5,.544,.543,1.7,2.2,.750,2.6,5.0,7.6,0.3,0.4,2.4,0.9,3.3,9.9,DPOY-14,ibakase01
151,Sasha Vujačić,26,2TM,SG,67,17,24.6,3.6,8.9,.402,1.4,3.9,.370,2.1,5.0,.426,.483,1.2,1.4,.844,0.4,2.3,2.8,2.0,0.8,0.1,1.0,2.0,9.8,,vujacsa01
151,Sasha Vujačić,26,LAL,SG,11,0,4.9,0.7,2.1,.348,0.3,0.6,.429,0.5,1.5,.313,.413,0.1,0.2,.500,0.1,0.3,0.4,0.5,0.1,0.0,0.5,0.6,1.8,,vujacsa01
151,Sasha Vujačić,26,NJN,SG,56,17,28.5,4.1,10.2,.404,1.7,4.6,.369,2.4,5.7,.432,.486,1.4,1.7,.851,0.5,2.7,3.3,2.3,0.9,0.1,1.1,2.3,11.4,,vujacsa01
152,Chase Budinger,22,HOU,SF,78,22,22.3,3.6,8.4,.425,1.1,3.5,.325,2.4,4.9,.497,.493,1.5,1.8,.855,0.7,2.9,3.6,1.6,0.5,0.2,0.9,1.5,9.8,,budinch01
153,José Calderón,29,TOR,PG,68,55,30.9,3.9,8.8,.440,0.8,2.3,.365,3.0,6.5,.466,.487,1.3,1.5,.854,0.4,2.5,3.0,8.9,1.2,0.1,2.2,2.1,9.8,,caldejo01
154,Randy Foye,27,LAC,SG,63,24,24.6,3.3,8.4,.388,1.1,3.4,.327,2.1,5.0,.430,.455,2.1,2.4,.893,0.2,1.4,1.6,2.7,0.7,0.3,1.5,1.9,9.8,,foyera01
155,Gary Neal,26,SAS,SG,80,1,21.1,3.6,7.9,.451,1.6,3.9,.419,2.0,4.1,.481,.553,1.1,1.3,.808,0.3,2.2,2.5,1.2,0.3,0.1,1.0,1.9,9.8,ROY-5,nealga01
156,Martell Webster,24,MIN,SF,46,1,23.8,3.3,7.4,.447,1.2,2.9,.417,2.1,4.5,.466,.528,2.0,2.7,.770,0.8,2.4,3.2,1.2,0.6,0.2,1.3,2.2,9.8,,webstma02
157,Landry Fields,22,NYK,SG,82,81,31.0,3.6,7.3,.497,1.0,2.7,.393,2.6,4.7,.556,.568,1.4,1.8,.769,1.3,5.1,6.4,1.9,1.0,0.2,1.3,1.4,9.7,ROY-4,fieldla01
158,Francisco García,29,SAC,SF,58,34,23.9,3.6,8.2,.436,1.4,3.9,.362,2.2,4.3,.502,.521,1.1,1.3,.855,0.4,1.9,2.3,1.2,0.9,0.8,0.8,2.2,9.7,,garcifr01
159,Jordan Farmar,24,NJN,PG,73,18,24.6,3.5,8.9,.392,1.5,4.2,.359,2.0,4.8,.421,.475,1.1,1.4,.820,0.3,2.0,2.4,5.0,0.8,0.1,1.9,1.8,9.6,,farmajo01
160,Gerald Henderson,23,CHA,SG,68,30,24.4,3.8,8.4,.454,0.1,0.5,.194,3.7,7.9,.472,.461,1.9,2.4,.785,0.7,2.3,3.0,1.5,0.7,0.5,0.9,1.7,9.6,,hendege02
161,Amir Johnson,23,TOR,PF,72,54,25.7,3.9,6.9,.568,0.0,0.0,.000,3.9,6.9,.569,.568,1.8,2.2,.788,2.6,3.8,6.4,1.1,0.7,1.2,1.0,3.7,9.6,,johnsam01
162,J.J. Barea,26,DAL,PG,81,2,20.6,3.5,8.0,.439,0.8,2.3,.349,2.7,5.7,.476,.490,1.6,1.9,.847,0.4,1.6,2.0,3.9,0.4,0.0,1.7,1.7,9.5,,bareajo01
163,Ersan İlyasova,23,MIL,PF,60,34,25.1,3.7,8.5,.436,0.6,2.0,.298,3.1,6.4,.479,.471,1.6,1.7,.894,1.8,4.3,6.1,0.9,0.9,0.4,1.1,2.7,9.5,,ilyaser01
164,Greg Monroe,20,DET,C,80,48,27.8,3.8,6.9,.551,0.0,0.0,.000,3.8,6.9,.552,.551,1.8,2.9,.622,3.1,4.4,7.5,1.3,1.2,0.6,1.0,2.5,9.4,ROY-6,monrogr01
165,Jerryd Bayless,22,2TM,PG,71,14,21.1,3.1,7.3,.422,0.7,2.1,.336,2.4,5.2,.456,.469,2.3,2.9,.806,0.4,2.0,2.3,3.7,0.5,0.1,1.8,2.1,9.2,,bayleje01
165,Jerryd Bayless,22,NOH,PG,11,0,13.5,1.5,4.5,.347,0.3,1.3,.214,1.3,3.2,.400,.378,1.2,1.5,.765,0.2,1.2,1.4,2.5,0.2,0.1,1.5,1.5,4.5,,bayleje01
165,Jerryd Bayless,22,TOR,PG,60,14,22.5,3.4,7.8,.429,0.8,2.2,.348,2.6,5.6,.461,.479,2.6,3.2,.810,0.4,2.1,2.5,4.0,0.6,0.1,1.8,2.2,10.0,,bayleje01
166,Shaquille O'Neal,38,BOS,C,37,36,20.3,3.6,5.4,.667,0.0,0.0,,3.6,5.4,.667,.667,2.0,3.5,.557,1.3,3.5,4.8,0.7,0.4,1.1,1.5,3.2,9.2,,onealsh01
167,Travis Outlaw,26,NJN,SF,82,55,28.8,3.3,8.9,.375,0.9,3.1,.302,2.4,5.8,.413,.427,1.6,2.1,.772,0.7,3.3,4.0,1.0,0.4,0.4,0.9,1.8,9.2,,outlatr01
168,Sonny Weems,24,TOR,SF,59,28,23.9,3.9,8.7,.444,0.3,1.0,.279,3.6,7.7,.467,.461,1.2,1.6,.766,0.7,1.9,2.6,1.8,0.6,0.0,1.5,1.5,9.2,,weemsso01
169,Reggie Williams,24,GSW,SF,80,9,20.3,3.4,7.2,.469,1.3,3.0,.423,2.1,4.1,.502,.558,1.3,1.7,.746,0.6,2.1,2.7,1.5,0.4,0.0,0.7,1.6,9.2,,willire02
170,Darrell Arthur,22,MEM,PF,80,9,20.1,3.9,7.8,.497,0.0,0.1,.000,3.9,7.7,.502,.497,1.4,1.7,.813,1.4,2.8,4.3,0.7,0.7,0.8,1.1,2.9,9.1,,arthuda01
171,Brandon Rush,25,IND,SG,67,21,26.2,3.2,7.7,.421,1.4,3.3,.417,1.9,4.4,.425,.512,1.2,1.6,.755,0.5,2.7,3.2,0.9,0.6,0.5,1.0,1.6,9.1,,rushbr01
172,Anderson Varejão,28,CLE,C,31,31,32.1,3.7,7.0,.528,0.0,0.1,.000,3.7,6.9,.533,.528,1.7,2.6,.667,3.2,6.5,9.7,1.5,0.9,1.2,1.3,2.8,9.1,,varejan01
173,Wesley Johnson,23,MIN,SG,79,63,26.2,3.4,8.6,.397,1.3,3.7,.356,2.1,5.0,.427,.473,0.8,1.2,.696,0.6,2.4,3.0,1.9,0.7,0.7,1.2,2.1,9.0,,johnswe01
174,Jarrett Jack,27,2TM,SG,83,15,20.7,3.1,7.7,.408,0.4,1.3,.306,2.7,6.4,.429,.434,2.2,2.6,.850,0.2,1.8,2.1,2.9,0.7,0.1,1.3,1.2,8.9,,jackja01
174,Jarrett Jack,27,TOR,PG,13,13,26.7,3.7,9.4,.393,0.3,1.8,.167,3.4,7.5,.449,.410,3.1,3.5,.870,0.5,2.8,3.2,4.5,1.1,0.0,2.6,1.9,10.8,,jackja01
174,Jarrett Jack,27,NOH,SG,70,2,19.6,3.0,7.4,.412,0.4,1.2,.345,2.6,6.2,.425,.440,2.0,2.4,.845,0.2,1.7,1.9,2.6,0.6,0.1,1.1,1.1,8.5,,jackja01
175,Tony Allen,29,MEM,SG,72,31,20.8,3.5,6.8,.510,0.1,0.3,.174,3.4,6.5,.527,.514,1.9,2.5,.753,1.0,1.7,2.7,1.4,1.8,0.6,1.2,2.2,8.9,DPOY-46MOY-11DEF2,allento01
176,Darko Miličić,25,MIN,C,69,69,24.4,3.9,8.4,.469,0.0,0.0,,3.9,8.4,.469,.469,0.9,1.7,.557,1.9,3.3,5.2,1.5,0.8,2.0,2.2,3.3,8.8,,milicda01
177,Jason Thompson,24,SAC,PF,75,39,23.3,3.6,7.1,.507,0.0,0.0,.000,3.6,7.1,.510,.507,1.6,2.7,.605,1.9,4.1,6.1,1.2,0.4,0.6,1.3,2.8,8.8,,thompja02
178,Shannon Brown,25,LAL,SG,82,0,19.1,3.3,7.8,.425,0.9,2.6,.349,2.4,5.3,.462,.482,1.1,1.2,.911,0.4,1.5,1.9,1.2,0.8,0.2,0.9,1.5,8.7,,brownsh01
179,Willie Green,29,NOH,SG,77,13,21.7,3.5,7.9,.443,0.7,2.0,.348,2.8,5.9,.476,.488,1.0,1.3,.780,0.3,1.8,2.1,1.0,0.5,0.2,0.9,1.9,8.7,,greenwi01
180,Mike Bibby,32,3TM,PG,80,68,28.6,3.1,7.2,.431,1.9,4.4,.440,1.2,2.9,.417,.563,0.5,0.8,.629,0.2,2.2,2.4,3.3,0.6,0.1,1.3,2.2,8.6,,bibbymi01
180,Mike Bibby,32,ATL,PG,56,56,29.9,3.4,7.9,.435,2.0,4.6,.441,1.4,3.3,.427,.563,0.5,0.8,.630,0.3,2.3,2.6,3.6,0.7,0.1,1.2,2.2,9.4,,bibbymi01
180,Mike Bibby,32,WAS,PG,2,0,14.5,0.5,4.5,.111,0.0,2.0,.000,0.5,2.5,.200,.111,0.0,0.0,,0.0,1.5,1.5,4.0,0.5,0.0,0.5,1.5,1.0,,bibbymi01
