Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
104,Larry Hughes,29,CHI,SG,28,25,28.9,4.5,11.5,.387,0.9,2.4,.353,3.6,9.1,.396,.424,2.2,2.9,.775,0.4,2.7,3.1,3.1,1.4,0.2,1.6,1.7,12.0,,hughela01
105,Troy Murphy,27,IND,PF,75,61,28.1,4.2,9.2,.455,1.3,3.1,.398,2.9,6.1,.484,.522,2.6,3.2,.797,1.4,5.8,7.2,2.2,0.7,0.4,1.3,2.9,12.2,,murphtr01
106,T.J. Ford,24,TOR,PG,51,26,23.5,4.8,10.3,.469,0.3,1.0,.294,4.5,9.3,.488,.484,2.2,2.5,.880,0.5,1.5,2.0,6.1,1.1,0.0,2.0,1.8,12.1,,fordtj01
107,Drew Gooden,26,2TM,PF,69,65,30.8,4.8,10.7,.449,0.0,0.1,.000,4.8,10.6,.452,.449,2.3,3.1,.753,2.5,6.0,8.6,1.2,0.7,0.8,1.8,2.9,12.0,,goodedr01
107,Drew Gooden,26,CLE,PF,51,51,30.7,4.5,10.3,.444,0.0,0.1,.000,4.5,10.2,.446,.444,2.2,3.0,.728,2.3,6.0,8.3,1.0,0.7,0.6,1.8,2.8,11.3,,goodedr01
107,Drew Gooden,26,CHI,PF,18,14,31.0,5.6,12.1,.461,0.0,0.2,.000,5.6,11.9,.467,.461,2.9,3.6,.813,3.2,6.1,9.3,1.7,0.7,1.3,1.7,3.3,14.0,,goodedr01
108,Ronnie Brewer,22,UTA,SG,76,76,27.5,4.7,8.3,.558,0.1,0.7,.220,4.5,7.7,.587,.567,2.6,3.4,.759,1.3,1.6,2.9,1.8,1.7,0.3,0.9,1.4,12.0,,brewero02
109,Udonis Haslem,27,MIA,PF,49,48,36.8,4.8,10.3,.467,0.0,0.0,,4.8,10.3,.467,.467,2.3,2.9,.810,2.2,6.9,9.0,1.4,0.8,0.4,1.4,3.0,12.0,,hasleud01
110,Raja Bell,31,PHO,SG,75,75,35.3,4.2,10.0,.421,2.3,5.9,.401,1.9,4.2,.449,.538,1.1,1.2,.868,0.6,3.0,3.7,2.2,0.7,0.4,0.9,2.9,11.9,DPOY-13DEF2,bellra01
111,Jamaal Tinsley,29,IND,PG,39,36,33.2,4.5,11.9,.380,1.0,3.6,.284,3.5,8.3,.422,.423,1.8,2.6,.720,0.6,3.0,3.6,8.4,1.7,0.3,3.3,2.5,11.9,,tinslja01
112,Tyson Chandler,25,NOH,C,79,79,35.2,4.8,7.7,.623,0.0,0.0,.000,4.8,7.6,.624,.623,2.2,3.7,.593,4.1,7.7,11.7,1.0,0.6,1.1,1.7,3.1,11.8,DPOY-11,chandty01
113,Josh Childress,24,ATL,SF,76,0,29.9,4.3,7.5,.571,0.3,0.8,.367,4.0,6.8,.595,.590,2.9,3.6,.807,2.3,2.6,4.9,1.5,0.9,0.6,1.3,1.7,11.8,6MOY-6,childjo01
114,Derek Fisher,33,LAL,PG,82,82,27.4,4.1,9.5,.436,1.4,3.4,.406,2.8,6.1,.453,.508,2.0,2.3,.883,0.3,1.8,2.1,2.9,1.0,0.0,1.1,2.3,11.7,,fishede01
115,Charlie Villanueva,23,MIL,PF,76,31,24.1,4.7,10.7,.435,0.7,2.4,.297,3.9,8.3,.475,.469,1.6,2.1,.783,1.9,4.2,6.1,1.0,0.4,0.5,1.4,2.3,11.7,,villach01
116,Wally Szczerbiak,30,2TM,SF,75,2,23.1,4.1,9.6,.431,1.2,2.9,.413,2.9,6.7,.438,.493,2.0,2.3,.851,0.5,2.4,2.9,1.4,0.3,0.2,1.0,1.4,11.5,,szczewa02
116,Wally Szczerbiak,30,SEA,SF,50,1,23.6,4.7,10.3,.460,1.4,3.3,.428,3.3,6.9,.476,.529,2.3,2.7,.843,0.3,2.4,2.7,1.4,0.3,0.1,1.1,1.3,13.1,,szczewa02
116,Wally Szczerbiak,30,CLE,SF,25,1,22.2,3.0,8.4,.359,0.8,2.1,.365,2.2,6.3,.357,.404,1.4,1.6,.878,0.7,2.5,3.2,1.4,0.4,0.3,0.8,1.4,8.2,,szczewa02
117,Kirk Hinrich,27,CHI,PG,75,72,31.7,4.4,10.6,.414,1.1,3.2,.350,3.3,7.4,.442,.467,1.6,1.9,.831,0.4,2.9,3.3,6.0,1.2,0.3,2.1,3.0,11.5,,hinriki01
118,Lou Williams,21,PHI,PG,80,0,23.3,4.0,9.4,.424,0.7,1.9,.359,3.3,7.5,.441,.461,2.8,3.6,.783,0.5,1.6,2.1,3.2,1.0,0.2,1.6,1.6,11.5,6MOY-14,willilo02
119,Hakim Warrick,25,MEM,PF,75,30,23.4,4.4,8.7,.502,0.2,0.6,.271,4.2,8.1,.521,.512,2.4,3.5,.704,1.6,3.1,4.7,0.7,0.5,0.4,1.1,2.1,11.4,,warriha01
120,Sam Cassell,38,2TM,PG,55,34,23.2,4.2,9.7,.438,0.4,1.4,.303,3.8,8.3,.461,.460,2.3,2.6,.882,0.3,2.2,2.5,3.9,0.7,0.1,1.8,1.8,11.2,,cassesa01
120,Sam Cassell,38,LAC,PG,38,33,25.7,4.8,10.6,.455,0.4,1.4,.259,4.4,9.2,.486,.473,2.8,3.1,.891,0.3,2.4,2.8,4.7,0.7,0.1,2.1,1.8,12.8,,cassesa01
120,Sam Cassell,38,BOS,PG,17,1,17.6,2.9,7.6,.385,0.5,1.3,.409,2.4,6.4,.380,.419,1.2,1.5,.840,0.3,1.5,1.8,2.1,0.5,0.2,1.1,1.7,7.6,,cassesa01
121,José Calderón,26,TOR,PG,82,56,30.3,4.5,8.6,.519,1.0,2.2,.429,3.5,6.4,.551,.575,1.3,1.5,.908,0.4,2.5,2.9,8.3,1.1,0.1,1.5,1.6,11.2,,caldejo01
122,DeShawn Stevenson,26,WAS,SG,82,82,31.3,3.7,9.5,.386,1.9,5.0,.383,1.7,4.5,.390,.487,1.9,2.4,.797,0.5,2.4,2.9,3.1,0.8,0.2,1.2,1.3,11.2,,stevede01
123,Linas Kleiza,23,DEN,SF,79,13,23.9,3.9,8.3,.472,1.2,3.5,.339,2.7,4.8,.568,.543,2.1,2.7,.770,1.2,3.1,4.2,1.2,0.6,0.2,1.1,2.3,11.1,6MOY-11,kleizli01
124,Andrei Kirilenko,26,UTA,SF,72,72,30.8,3.8,7.6,.506,0.6,1.6,.379,3.2,5.9,.540,.546,2.8,3.6,.770,1.7,3.0,4.7,4.0,1.2,1.5,1.9,2.3,11.0,DPOY-16,kirilan01
125,Juan Carlos Navarro,27,MEM,SG,82,30,25.8,3.8,9.3,.402,1.9,5.3,.361,1.9,4.1,.455,.504,1.5,1.8,.849,0.4,2.1,2.6,2.2,0.6,0.0,1.6,1.1,10.9,ROY-6,navarju01
126,Jameer Nelson,25,ORL,PG,69,62,28.4,4.1,8.7,.469,0.9,2.2,.416,3.2,6.5,.488,.522,1.8,2.2,.828,0.4,3.1,3.5,5.6,0.9,0.1,2.0,2.4,10.9,,nelsoja01
127,Jason Kidd,34,2TM,PG,80,80,36.3,3.8,9.9,.385,1.5,3.9,.381,2.3,6.0,.387,.460,1.7,2.1,.818,1.2,6.3,7.5,10.1,1.7,0.3,3.3,2.1,10.8,AS,kiddja01
127,Jason Kidd,34,NJN,PG,51,51,37.2,3.9,10.8,.366,1.6,4.6,.356,2.3,6.1,.374,.443,1.8,2.2,.820,1.1,6.9,8.1,10.4,1.5,0.3,3.6,1.8,11.3,,kiddja01
127,Jason Kidd,34,DAL,PG,29,29,34.9,3.6,8.4,.426,1.2,2.6,.461,2.4,5.8,.411,.498,1.5,1.9,.815,1.2,5.2,6.5,9.5,2.1,0.4,2.8,2.6,9.9,,kiddja01
128,David Lee,24,NYK,PF,81,29,29.1,4.2,7.6,.552,0.0,0.0,.000,4.2,7.6,.554,.552,2.4,2.9,.819,3.0,6.0,8.9,1.2,0.7,0.4,1.2,2.6,10.8,6MOY-14,leeda02
129,Jerry Stackhouse,33,DAL,SG,58,13,24.3,3.7,9.1,.405,1.0,3.2,.326,2.6,5.9,.447,.462,2.3,2.6,.892,0.6,1.7,2.3,2.5,0.5,0.2,1.5,1.4,10.7,6MOY-13,stackje01
130,Earl Watson,28,SEA,PG,78,73,29.1,4.3,9.6,.454,0.6,1.7,.371,3.7,7.9,.472,.487,1.4,1.9,.766,0.6,2.3,2.9,6.8,0.9,0.1,2.2,2.0,10.7,,watsoea01
131,Martell Webster,21,POR,SF,75,70,28.4,3.7,8.7,.422,1.6,4.2,.388,2.1,4.5,.454,.516,1.6,2.2,.735,0.7,3.2,3.9,1.2,0.6,0.4,1.1,2.1,10.7,,webstma02
132,Brendan Haywood,28,WAS,C,80,80,27.9,4.0,7.5,.528,0.0,0.0,,4.0,7.5,.528,.528,2.7,3.7,.735,3.4,3.8,7.2,0.9,0.4,1.7,1.4,2.7,10.6,,haywobr01
133,Rajon Rondo,21,BOS,PG,77,77,29.9,4.6,9.3,.492,0.1,0.2,.263,4.5,9.0,.499,.496,1.4,2.3,.611,1.0,3.2,4.2,5.1,1.7,0.2,1.9,2.4,10.6,DPOY-16,rondora01
134,Andris Biedriņš,21,GSW,C,76,59,27.3,4.5,7.1,.626,0.0,0.0,,4.5,7.1,.626,.626,1.5,2.5,.620,3.4,6.4,9.8,1.0,0.7,1.2,1.1,3.4,10.5,,biedran01
135,Samuel Dalembert,26,PHI,C,82,82,33.2,4.1,8.1,.513,0.0,0.0,.000,4.1,8.0,.514,.513,2.3,3.2,.707,3.7,6.6,10.4,0.5,0.5,2.3,1.9,3.3,10.5,DPOY-13,dalemsa01
136,Jeff Green,21,SEA,SF,80,52,28.2,4.0,9.4,.427,0.3,1.0,.276,3.7,8.4,.444,.441,2.2,3.0,.744,1.3,3.5,4.7,1.5,0.6,0.6,2.0,2.5,10.5,,greenje02
137,Daniel Gibson,21,CLE,PG,58,26,30.4,3.5,8.0,.432,2.0,4.6,.440,1.4,3.4,.421,.559,1.5,1.8,.810,0.5,1.8,2.3,2.5,0.8,0.2,1.3,2.8,10.4,,gibsoda01
138,Luis Scola,27,HOU,PF,82,39,24.7,4.2,8.2,.515,0.0,0.0,.000,4.2,8.1,.517,.515,1.9,2.9,.668,2.1,4.3,6.4,1.3,0.7,0.2,1.3,2.9,10.3,ROY-3,scolalu01
139,Andrea Bargnani,22,TOR,PF,78,53,23.9,3.6,9.3,.386,1.2,3.3,.345,2.4,5.9,.409,.448,1.8,2.2,.840,0.6,3.1,3.7,1.1,0.3,0.5,1.1,2.7,10.2,,bargnan01
140,Joe Smith,32,2TM,PF,77,36,22.4,4.1,8.5,.478,0.0,0.0,.000,4.1,8.4,.480,.478,2.0,2.6,.755,2.1,3.1,5.2,0.9,0.4,0.6,0.9,2.4,10.1,,smithjo02
140,Joe Smith,32,CHI,PF,50,35,22.9,4.5,9.7,.466,0.0,0.0,.000,4.5,9.6,.467,.466,2.2,2.7,.807,2.2,3.1,5.3,0.9,0.5,0.6,1.0,2.3,11.2,,smithjo02
140,Joe Smith,32,CLE,PF,27,1,21.5,3.2,6.3,.512,0.0,0.1,.000,3.2,6.2,.518,.512,1.7,2.6,.652,2.0,3.0,5.0,0.7,0.3,0.6,0.8,2.7,8.1,,smithjo02
141,Michael Finley,34,SAS,SG,82,61,26.9,3.8,9.3,.414,1.6,4.4,.370,2.2,4.9,.453,.501,0.8,1.0,.800,0.3,2.8,3.1,1.4,0.4,0.1,0.7,1.1,10.1,,finlemi01
142,Al Horford,21,ATL,C,81,77,31.4,4.1,8.2,.499,0.0,0.1,.000,4.1,8.2,.502,.499,1.9,2.6,.731,3.1,6.6,9.7,1.5,0.7,0.9,1.7,3.3,10.1,ROY-2,horfoal01
143,Kyle Korver,26,2TM,SG,75,0,23.1,3.4,7.7,.443,1.5,3.9,.375,1.9,3.7,.516,.540,1.6,1.7,.915,0.3,2.0,2.3,1.3,0.6,0.4,1.0,2.6,9.9,6MOY-4,korveky01
143,Kyle Korver,26,PHI,PF,25,0,26.3,3.6,9.1,.396,1.5,4.3,.352,2.1,4.8,.437,.480,1.2,1.4,.912,0.5,2.4,2.9,1.3,0.8,0.2,1.1,2.7,10.0,,korveky01
143,Kyle Korver,26,UTA,SG,50,0,21.5,3.3,7.0,.474,1.5,3.8,.388,1.8,3.2,.575,.579,1.8,1.9,.917,0.2,1.8,2.0,1.4,0.4,0.5,0.9,2.5,9.8,,korveky01
144,Jarrett Jack,24,POR,SG,82,16,27.2,3.3,7.6,.431,0.8,2.3,.342,2.5,5.2,.470,.483,2.6,3.0,.867,0.4,2.5,2.9,3.8,0.7,0.0,2.2,1.6,9.9,6MOY-14,jackja01
145,Nick Collison,27,SEA,PF,78,35,28.5,4.1,8.2,.502,0.0,0.0,.000,4.1,8.2,.504,.502,1.6,2.1,.737,3.3,6.1,9.4,1.4,0.6,0.8,1.5,3.2,9.8,,collini01
146,Boštjan Nachbar,27,NJN,PF,75,1,22.1,3.3,8.1,.402,1.3,3.5,.359,2.0,4.6,.435,.479,2.1,2.6,.786,0.7,2.7,3.5,1.2,0.6,0.3,1.1,2.4,9.8,,nachbbo01
147,Desmond Mason,30,MIL,SF,59,56,28.8,3.9,8.1,.482,0.0,0.0,,3.9,8.1,.482,.482,1.9,2.9,.659,1.3,3.1,4.3,2.1,0.7,0.5,1.4,1.8,9.7,,masonde01
148,Kyle Lowry,21,MEM,PG,82,9,25.5,3.1,7.2,.432,0.4,1.7,.257,2.7,5.5,.487,.463,3.0,4.2,.698,0.5,2.5,3.0,3.6,1.1,0.3,1.5,2.3,9.6,DPOY-16,lowryky01
149,Ronald Murray,28,2TM,PG,42,19,20.8,3.7,8.7,.420,0.5,1.5,.317,3.2,7.2,.441,.447,1.6,2.3,.694,0.5,1.4,2.0,3.4,0.9,0.1,2.0,1.2,9.4,,murraro01
149,Ronald Murray,28,DET,PG,19,2,18.3,3.0,7.3,.410,0.3,1.4,.222,2.7,5.9,.455,.432,1.2,1.9,.595,0.7,1.2,1.9,3.4,0.7,0.1,1.6,1.0,7.5,,murraro01
149,Ronald Murray,28,IND,PG,23,17,22.9,4.2,9.9,.425,0.6,1.6,.389,3.6,8.3,.432,.456,2.0,2.7,.754,0.4,1.6,2.0,3.5,1.1,0.1,2.3,1.3,11.0,,murraro01
150,Mike Conley,20,MEM,PG,53,46,26.1,3.6,8.3,.428,0.6,1.7,.330,3.0,6.6,.453,.462,1.7,2.3,.732,0.4,2.2,2.6,4.2,0.8,0.0,1.7,1.6,9.4,ROY-8,conlemi01
151,Craig Smith,24,MIN,PF,77,11,20.1,3.9,6.9,.563,0.0,0.1,.000,3.9,6.7,.572,.563,1.7,2.6,.665,1.6,3.0,4.6,0.8,0.5,0.2,1.2,2.8,9.4,,smithcr01
152,Shane Battier,29,HOU,SF,80,78,36.3,3.3,7.7,.428,1.7,4.6,.377,1.6,3.1,.504,.540,0.9,1.3,.743,1.6,3.5,5.1,1.9,1.0,1.1,1.0,2.5,9.3,DPOY-3DEF2,battish01
153,Sebastian Telfair,22,MIN,PG,60,51,32.2,3.7,9.3,.401,0.5,1.9,.281,3.2,7.4,.432,.430,1.3,1.8,.743,0.3,2.0,2.3,5.9,1.0,0.2,1.9,2.9,9.3,,telfase01
154,Damien Wilkins,28,SEA,SF,76,31,24.3,3.6,8.9,.403,0.7,2.0,.323,2.9,6.8,.427,.440,1.4,1.9,.736,0.9,2.3,3.2,2.0,0.8,0.3,1.2,1.7,9.2,,wilkida02
155,Bonzi Wells,31,2TM,SG,73,7,21.4,3.5,7.8,.443,0.2,0.7,.240,3.3,7.1,.462,.453,2.0,3.1,.643,1.2,3.4,4.5,1.3,1.0,0.4,1.4,2.2,9.1,,wellsbo01
155,Bonzi Wells,31,HOU,SG,51,7,22.0,3.4,8.1,.425,0.2,0.7,.211,3.3,7.3,.447,.434,2.2,3.4,.638,1.2,3.9,5.1,1.6,1.0,0.5,1.5,2.2,9.2,,wellsbo01
155,Bonzi Wells,31,NOH,SG,22,0,19.9,3.5,7.1,.490,0.2,0.5,.333,3.3,6.6,.503,.503,1.6,2.4,.660,1.0,2.3,3.2,0.8,1.1,0.4,1.2,2.0,8.8,,wellsbo01
156,Marcus Camby,33,DEN,C,79,79,34.9,3.6,8.0,.450,0.1,0.3,.300,3.5,7.8,.455,.455,1.8,2.6,.708,2.9,10.2,13.1,3.3,1.1,3.6,1.5,2.7,9.1,DPOY-2DEF1,cambyma01
157,Jordan Farmar,21,LAL,PG,82,0,20.6,3.5,7.7,.461,1.4,3.7,.371,2.2,4.0,.546,.552,0.6,1.0,.679,0.5,1.8,2.2,2.7,0.9,0.1,1.3,1.3,9.1,6MOY-11,farmajo01
158,Roger Mason,27,WAS,PG,80,9,21.4,3.3,7.5,.443,1.6,4.1,.398,1.7,3.4,.498,.552,0.8,0.9,.873,0.2,1.4,1.6,1.7,0.5,0.2,0.9,1.8,9.1,,masonro01
159,Matt Carroll,27,CHA,SG,80,18,25.2,3.2,7.4,.428,1.3,3.0,.436,1.8,4.4,.422,.517,1.4,1.7,.804,0.4,2.4,2.8,0.9,0.6,0.2,0.7,2.3,9.0,,carroma01
160,Carlos Delfino,25,TOR,SG,82,0,23.5,3.1,7.7,.397,1.5,3.8,.382,1.6,3.9,.412,.492,1.4,1.9,.744,0.8,3.6,4.4,1.8,0.8,0.1,0.9,2.2,9.0,,delfica01
161,Maurice Evans,29,2TM,SG,75,47,22.9,3.5,7.3,.481,1.1,2.8,.388,2.4,4.5,.539,.555,0.8,1.1,.711,1.2,1.7,2.9,1.1,0.6,0.1,0.5,1.9,8.9,,evansma01
161,Maurice Evans,29,LAL,SG,7,0,13.7,1.3,4.0,.321,0.1,1.0,.143,1.1,3.0,.381,.339,1.7,2.1,.800,0.6,0.7,1.3,1.7,0.7,0.1,0.0,1.4,4.4,,evansma01
161,Maurice Evans,29,ORL,SG,68,47,23.9,3.7,7.6,.489,1.2,3.0,.396,2.5,4.6,.549,.567,0.7,1.0,.691,1.3,1.8,3.1,1.0,0.6,0.1,0.6,1.9,9.3,,evansma01
162,Daequan Cook,20,MIA,SG,59,19,24.4,3.3,8.7,.381,1.3,4.0,.332,2.0,4.7,.424,.458,0.8,1.0,.825,0.3,2.7,3.0,1.3,0.4,0.2,1.1,2.7,8.8,,cookda02
163,Boris Diaw,25,PHO,PF,82,19,28.1,3.8,7.9,.477,0.2,0.5,.317,3.6,7.4,.488,.487,1.2,1.6,.744,1.2,3.4,4.6,3.9,0.7,0.5,1.9,2.0,8.8,,diawbo01
164,Antonio McDyess,33,DET,PF,78,78,29.3,3.8,7.7,.488,0.0,0.0,.000,3.8,7.7,.490,.488,1.2,2.0,.622,2.6,5.9,8.5,1.1,0.8,0.7,1.0,3.2,8.8,,mcdyean01
165,Sasha Vujačić,23,LAL,SG,72,0,17.8,3.0,6.7,.454,1.6,3.8,.437,1.4,2.9,.476,.577,1.1,1.3,.835,0.3,1.9,2.1,1.0,0.5,0.1,0.7,1.5,8.8,,vujacsa01
166,Jason Williams,32,MIA,PG,67,53,28.1,3.1,8.2,.384,1.4,4.1,.353,1.7,4.1,.415,.472,1.0,1.2,.863,0.2,1.8,1.9,4.6,1.2,0.1,1.4,1.4,8.8,,willija02
167,Keith Bogans,27,ORL,SG,82,35,26.8,2.9,7.2,.410,1.8,5.0,.362,1.1,2.2,.520,.536,1.0,1.3,.736,0.5,2.7,3.2,1.3,0.7,0.1,0.6,2.0,8.7,,boganke01
168,Yi Jianlian,20,MIL,PF,66,49,25.0,3.3,7.9,.421,0.1,0.3,.286,3.2,7.6,.427,.427,1.8,2.2,.841,1.6,3.6,5.2,0.8,0.5,0.8,1.4,2.3,8.6,,jianlyi01
169,Kelenna Azubuike,24,GSW,SG,81,17,21.4,3.2,7.2,.445,0.9,2.4,.364,2.3,4.8,.485,.505,1.2,1.7,.717,1.3,2.7,4.0,0.9,0.6,0.4,0.7,2.0,8.5,,azubuke01
170,Steve Blake,27,POR,PG,81,78,29.9,3.2,7.9,.408,1.5,3.7,.406,1.7,4.2,.409,.502,0.6,0.8,.766,0.4,2.0,2.4,5.1,0.7,0.0,1.4,1.6,8.5,,blakest01
171,Jamario Moon,27,TOR,SF,78,75,27.8,3.6,7.4,.485,0.5,1.6,.328,3.1,5.8,.528,.520,0.8,1.1,.741,1.2,5.0,6.2,1.2,1.0,1.4,0.7,1.9,8.5,ROY-5,moonja01
172,Mikki Moore,32,SAC,PF,82,79,29.1,3.4,6.0,.577,0.0,0.0,.000,3.4,5.9,.579,.577,1.6,2.2,.736,2.0,4.1,6.0,1.0,0.4,0.6,1.3,3.8,8.5,,mooremi01
173,Mark Blount,32,MIA,C,69,46,22.3,3.4,7.5,.462,0.2,0.6,.386,3.2,6.8,.469,.479,1.3,2.0,.638,1.0,2.8,3.8,0.6,0.5,0.5,1.0,1.9,8.4,,blounma01
174,Antonio Daniels,32,WAS,PG,71,63,30.4,2.9,6.3,.459,0.2,1.0,.230,2.6,5.3,.504,.478,2.4,3.1,.776,0.3,2.5,2.9,4.8,1.0,0.0,1.3,1.1,8.4,,daniean01
175,Vladimir Radmanović,27,LAL,SF,65,41,22.8,3.0,6.7,.453,1.5,3.6,.406,1.6,3.1,.507,.562,0.8,1.0,.800,0.9,2.4,3.3,1.9,0.7,0.2,1.1,2.3,8.4,,radmavl01
176,Delonte West,24,2TM,PG,61,31,25.1,3.2,7.8,.413,0.8,2.2,.356,2.4,5.6,.435,.463,1.1,1.5,.736,0.5,2.7,3.2,3.8,1.0,0.5,1.9,1.7,8.3,,westde01
176,Delonte West,24,SEA,PG,35,5,20.8,2.8,7.1,.388,0.5,1.6,.339,2.2,5.5,.402,.426,0.7,1.1,.667,0.4,2.4,2.7,3.2,0.9,0.3,1.9,1.3,6.8,,westde01
176,Delonte West,24,CLE,PG,26,26,31.0,3.8,8.7,.440,1.1,3.0,.367,2.7,5.6,.479,.504,1.6,2.0,.788,0.7,3.0,3.7,4.5,1.1,0.7,2.0,2.3,10.3,,westde01
177,Brandon Bass,22,DAL,C,79,1,19.7,3.1,6.2,.499,0.0,0.1,.000,3.1,6.2,.503,.499,2.1,2.5,.822,1.5,2.9,4.4,0.7,0.3,0.6,1.0,1.9,8.3,,bassbr01
178,Marko Jarić,29,MIN,SG,75,56,29.2,3.0,7.0,.430,0.6,1.7,.362,2.4,5.3,.451,.473,1.6,2.2,.742,0.5,2.5,3.0,4.1,1.3,0.4,1.7,2.4,8.3,,jaricma01
179,Kareem Rush,27,IND,SG,71,15,21.2,3.2,8.0,.401,1.4,3.7,.389,1.8,4.3,.410,.490,0.4,0.6,.714,0.3,2.1,2.4,1.3,0.6,0.3,0.9,1.5,8.3,,rushka01
180,Josh Boone,23,NJN,PF,70,53,25.3,3.4,6.2,.548,0.0,0.0,,3.4,6.2,.548,.548,1.4,3.1,.456,2.7,4.5,7.3,0.8,0.5,0.9,1.0,2.2,8.2,,boonejo01
181,Marquis Daniels,27,IND,SG,74,1,20.9,3.3,7.6,.430,0.4,1.4,.265,2.9,6.2,.466,.454,1.3,1.9,.698,0.9,2.0,2.9,1.9,1.1,0.2,1.5,1.6,8.2,,daniema01
182,Matt Harpring,31,UTA,SF,76,0,18.1,3.1,6.2,.500,0.0,0.1,.200,3.1,6.1,.506,.502,1.9,2.7,.712,1.3,1.9,3.2,1.1,0.6,0.2,1.3,2.1,8.2,,harprma01
183,Thaddeus Young,19,PHI,PF,74,22,21.0,3.6,6.6,.539,0.1,0.3,.316,3.5,6.4,.548,.545,1.0,1.4,.738,1.6,2.6,4.2,0.8,1.0,0.1,0.9,1.7,8.2,ROY-7,youngth01
184,Keyon Dooling,27,ORL,PG,72,1,18.5,2.8,5.9,.468,0.3,0.9,.338,2.4,5.0,.492,.494,2.3,2.7,.845,0.1,1.3,1.4,1.8,0.5,0.1,0.8,1.8,8.1,,doolike01
185,Carl Landry,24,HOU,PF,42,0,16.9,3.2,5.2,.616,0.0,0.0,.000,3.2,5.2,.619,.616,1.7,2.6,.661,2.3,2.6,4.9,0.5,0.4,0.2,0.6,2.3,8.1,ROY-8,landrca01
186,Paul Millsap,22,UTA,PF,82,2,20.8,3.1,6.1,.504,0.0,0.0,.000,3.1,6.1,.508,.504,1.9,2.8,.677,2.0,3.6,5.6,1.0,0.9,0.9,1.1,3.3,8.1,,millspa01
187,Jannero Pargo,28,NOH,SG,80,5,18.7,3.2,8.2,.390,0.8,2.3,.349,2.4,5.8,.406,.439,0.9,1.0,.877,0.3,1.3,1.6,2.4,0.6,0.1,1.2,1.5,8.1,,pargoja01
188,Quentin Richardson,27,NYK,SF,65,65,28.3,3.1,8.5,.359,1.1,3.3,.322,2.0,5.2,.381,.421,0.9,1.4,.682,0.9,4.0,4.8,1.8,0.7,0.2,1.1,2.4,8.1,,richaqu01
189,Ramon Sessions,21,MIL,PG,17,7,26.5,3.0,6.9,.436,0.2,0.4,.429,2.8,6.5,.436,.449,1.9,2.4,.780,0.5,2.9,3.4,7.5,1.0,0.2,2.1,1.5,8.1,,sessira01
190,James Jones,27,POR,SF,58,3,22.0,2.5,5.6,.437,1.6,3.5,.444,0.9,2.1,.426,.576,1.5,1.7,.878,0.7,2.0,2.8,0.6,0.4,0.3,0.5,1.7,8.0,,jonesja02
191,Morris Peterson,30,NOH,SG,76,76,23.6,2.8,6.8,.417,1.5,3.8,.394,1.3,3.0,.445,.526,0.9,1.1,.765,0.5,2.2,2.7,0.9,0.6,0.1,0.5,1.6,8.0,,petermo01
192,Antoine Walker,31,MIN,PF,46,1,19.4,3.0,8.2,.363,1.3,4.1,.324,1.6,4.1,.401,.444,0.8,1.4,.530,1.2,2.4,3.7,1.0,0.7,0.2,1.0,1.7,8.0,,walkean02
193,Jason Maxiell,24,DET,C,82,7,21.6,2.9,5.4,.538,0.0,0.0,.000,2.9,5.4,.539,.538,2.1,3.3,.633,2.2,3.1,5.3,0.6,0.3,1.1,0.9,2.2,7.9,6MOY-9,maxieja01
194,Leon Powe,24,BOS,C,56,5,14.4,2.8,4.8,.572,0.0,0.0,.000,2.8,4.8,.575,.572,2.4,3.4,.710,1.7,2.4,4.1,0.3,0.3,0.3,0.8,2.3,7.9,,powele01
195,Dorell Wright,22,MIA,SF,44,34,25.1,3.3,6.7,.488,0.1,0.3,.364,3.2,6.4,.493,.495,1.3,1.6,.826,1.1,3.9,5.0,1.4,0.7,0.9,0.7,1.8,7.9,,wrighdo01
196,Nazr Mohammed,30,2TM,C,82,29,20.1,3.3,6.4,.515,0.0,0.0,.000,3.3,6.4,.516,.515,1.2,2.0,.583,2.4,3.7,6.0,0.9,0.5,0.7,1.2,2.8,7.8,,mohamna01
196,Nazr Mohammed,30,DET,C,21,0,10.9,1.3,2.8,.475,0.0,0.0,.000,1.3,2.8,.483,.475,0.6,1.4,.433,1.4,2.1,3.5,0.3,0.3,0.4,0.5,1.7,3.3,,mohamna01
196,Nazr Mohammed,30,CHA,C,61,29,23.3,4.0,7.7,.520,0.0,0.0,,4.0,7.7,.520,.520,1.3,2.2,.617,2.7,4.2,6.9,1.1,0.6,0.9,1.5,3.2,9.3,,mohamna01
197,Anthony Carter,32,DEN,PG,70,67,28.0,3.1,6.8,.458,0.6,1.8,.349,2.5,5.0,.499,.505,0.9,1.2,.753,0.4,2.5,2.9,5.5,1.5,0.4,1.8,2.5,7.8,,cartean01
198,Rasho Nesterović,31,TOR,C,71,39,20.9,3.6,6.6,.550,0.0,0.0,.333,3.6,6.5,.552,.551,0.5,0.7,.755,1.8,3.0,4.8,1.2,0.3,0.7,0.8,1.9,7.8,,nestera01
